timesteps,Hokkaido_hokkaido,Tohoku_aomori,Tohoku_iwate,Tohoku_miyagi,Tohoku_akita,Tohoku_yamagata,Tohoku_fukushima,Tokyo_ibaraki,Tokyo_tochigi,Tokyo_gunma,Tokyo_saitama,Tokyo_chiba,Tokyo_tokyo,Tokyo_kanagawa,Tohoku_niigata,Hokuriku_toyama,Hokuriku_ishikawa,Hokuriku_fukui,Tokyo_yamanashi,Chubu_nagano,Chubu_gifu,Chubu_shizuoka,Chubu_aichi,Chubu_mie,Kansai_shiga,Kansai_kyoto,Kansai_osaka,Kansai_hyogo,Kansai_nara,Kansai_wakayama,Chugoku_tottori,Chugoku_shimane,Chugoku_okayama,Chugoku_hiroshima,Chugoku_yamaguchi,Shikoku_tokushima,Shikoku_kagawa,Shikoku_ehime,Shikoku_kochi,Kyushu_fukuoka,Kyushu_saga,Kyushu_nagasaki,Kyushu_kumamoto,Kyushu_oita,Kyushu_miyazaki,Kyushu_kagoshima,Okinawa_okinawa
2019-08-15 02:00:00,0.71963,0.6612,0.66271,0.63162,0.63733,0.63309,0.64181,0.60896,0.63931,0.65773,0.62014,0.58764,0.58846,0.60439,0.59376,0.61811,0.57527,0.59028,0.67409,0.67448,0.63894,0.62358,0.58547,0.58974,0.60177,0.57846,0.54318,0.57566,0.61282,0.57716,0.59477,0.57207,0.58708,0.59067,0.55399,0.60123,0.56705,0.57466,0.60049,0.56914,0.57689,0.55983,0.59687,0.60372,0.5996,0.56333,0.5455
2019-08-15 03:00:00,0.71291,0.65709,0.65844,0.62945,0.63658,0.63345,0.6396,0.60535,0.63669,0.6559,0.61679,0.5834,0.58994,0.59773,0.59327,0.61792,0.57833,0.59167,0.66901,0.67256,0.63943,0.62124,0.58866,0.59855,0.60231,0.58399,0.55851,0.58398,0.62416,0.59098,0.59609,0.57355,0.59486,0.59551,0.56281,0.6037,0.57369,0.58038,0.60043,0.57193,0.57397,0.5602,0.59807,0.6061,0.60482,0.57134,0.54748
2019-08-15 04:00:00,0.71563,0.65759,0.66083,0.63104,0.6373,0.63483,0.64067,0.60852,0.63854,0.65804,0.62105,0.58777,0.59225,0.60168,0.59621,0.62081,0.58093,0.59136,0.6728,0.67637,0.64163,0.62568,0.59264,0.5943,0.60269,0.58322,0.55413,0.58577,0.61546,0.58024,0.5954,0.56768,0.60032,0.59703,0.56396,0.59768,0.56651,0.57729,0.60156,0.57743,0.58248,0.56251,0.59938,0.60591,0.6026,0.57391,0.54734
2019-08-15 05:00:00,0.716,0.65659,0.66025,0.63067,0.63557,0.63392,0.64026,0.60872,0.63831,0.65839,0.62079,0.58755,0.59212,0.6025,0.59557,0.62154,0.58099,0.59129,0.67438,0.67691,0.6419,0.62634,0.59055,0.59007,0.59977,0.57821,0.53641,0.58252,0.60943,0.57517,0.59303,0.56962,0.59959,0.60008,0.56817,0.59374,0.55705,0.5734,0.59856,0.57671,0.58314,0.56263,0.60135,0.60715,0.59886,0.57103,0.54677
2019-08-15 06:00:00,0.70799,0.65028,0.65385,0.62445,0.63193,0.62861,0.63467,0.60157,0.63479,0.65737,0.6162,0.58301,0.59122,0.60081,0.5983,0.62507,0.58527,0.59929,0.67088,0.67629,0.6457,0.62318,0.59338,0.59994,0.60664,0.5895,0.56781,0.59606,0.62375,0.59091,0.6006,0.5789,0.60594,0.6053,0.57436,0.60249,0.56742,0.58529,0.60324,0.58921,0.58195,0.56334,0.60963,0.61189,0.60653,0.5723,0.54826
2019-08-15 07:00:00,0.70049,0.63527,0.64169,0.60921,0.61,0.60969,0.61691,0.58139,0.62316,0.64994,0.59933,0.56649,0.5834,0.59231,0.58332,0.61539,0.57442,0.59826,0.66612,0.66777,0.64117,0.62017,0.59273,0.59998,0.60703,0.59366,0.57893,0.60394,0.62154,0.59432,0.60504,0.58493,0.61301,0.60972,0.58347,0.60565,0.57306,0.58534,0.60839,0.59713,0.59586,0.56891,0.61771,0.61408,0.6134,0.57895,0.54795
2019-08-15 08:00:00,0.69303,0.62077,0.62817,0.59263,0.58231,0.58425,0.59983,0.56126,0.61287,0.64285,0.58005,0.54689,0.57341,0.5796,0.55455,0.59692,0.54365,0.58954,0.65842,0.65648,0.62621,0.61332,0.57946,0.59493,0.60103,0.58699,0.56445,0.59984,0.61377,0.58566,0.59911,0.57965,0.6098,0.60697,0.58068,0.60143,0.56996,0.58253,0.60721,0.5951,0.59647,0.57151,0.61595,0.61221,0.61159,0.57629,0.54352
2019-08-15 09:00:00,0.68459,0.60707,0.61738,0.57731,0.55698,0.55675,0.58261,0.53922,0.59743,0.62846,0.55765,0.52857,0.56443,0.56901,0.51848,0.57178,0.51421,0.58175,0.65298,0.64388,0.62217,0.61396,0.58326,0.59785,0.59964,0.58902,0.56617,0.59859,0.61839,0.59166,0.60165,0.58678,0.60628,0.60719,0.59184,0.60608,0.57229,0.59817,0.62103,0.60246,0.5979,0.57372,0.61868,0.61528,0.61066,0.57553,0.53694
2019-08-15 10:00:00,0.67491,0.58651,0.59474,0.56193,0.51863,0.52463,0.56695,0.5142,0.58482,0.6231,0.54164,0.51434,0.55679,0.56441,0.48954,0.55834,0.49079,0.58226,0.6488,0.63824,0.61853,0.60889,0.57779,0.59718,0.60206,0.58371,0.54551,0.59186,0.60954,0.586,0.59772,0.57848,0.60589,0.60476,0.58843,0.60412,0.56522,0.58946,0.61528,0.60136,0.59207,0.57345,0.61678,0.6103,0.60686,0.57426,0.53132
2019-08-15 11:00:00,0.66957,0.57063,0.57727,0.55189,0.49179,0.50775,0.55752,0.50655,0.57882,0.62231,0.54269,0.51227,0.55853,0.56794,0.4799,0.54577,0.48554,0.58092,0.64578,0.63224,0.61073,0.60333,0.5688,0.58877,0.59575,0.57744,0.5321,0.58442,0.6047,0.5853,0.58971,0.56989,0.60325,0.59683,0.57963,0.59876,0.55957,0.58392,0.61067,0.59602,0.58434,0.57027,0.61165,0.60552,0.60177,0.57157,0.52801
2019-08-15 12:00:00,0.66811,0.55973,0.57956,0.54479,0.4783,0.49439,0.54724,0.50924,0.56554,0.61585,0.54352,0.525,0.56333,0.57233,0.46235,0.53422,0.49014,0.58516,0.65044,0.62991,0.62011,0.61359,0.58988,0.59567,0.60132,0.58194,0.55838,0.5976,0.61308,0.58947,0.60625,0.59029,0.6141,0.61117,0.59379,0.60191,0.56819,0.59704,0.61763,0.6016,0.59775,0.57304,0.61637,0.61536,0.60565,0.57124,0.53074
2019-08-15 13:00:00,0.66259,0.54831,0.5618,0.53702,0.45945,0.48196,0.54254,0.51073,0.56464,0.61626,0.54532,0.52353,0.56261,0.56958,0.45708,0.53587,0.47763,0.58337,0.64766,0.62917,0.62239,0.61064,0.58478,0.59133,0.5983,0.57275,0.54128,0.59026,0.60254,0.58116,0.60366,0.58315,0.61029,0.60576,0.58908,0.59479,0.5521,0.59468,0.61546,0.59332,0.59112,0.57172,0.6134,0.60801,0.60392,0.57161,0.52624
2019-08-15 14:00:00,0.6612,0.54602,0.5538,0.53993,0.45887,0.4917,0.55362,0.51804,0.57732,0.61968,0.5511,0.5243,0.56125,0.57042,0.47411,0.53791,0.48234,0.581,0.64665,0.62849,0.61578,0.6048,0.57123,0.58661,0.59244,0.56598,0.52999,0.58348,0.59913,0.57993,0.6002,0.58307,0.60175,0.6023,0.58668,0.60079,0.5508,0.59833,0.61603,0.58967,0.58603,0.56939,0.60967,0.60412,0.60132,0.57035,0.52502
2019-08-15 15:00:00,0.66394,0.55799,0.56331,0.55278,0.47676,0.50852,0.56316,0.52214,0.58054,0.6135,0.53946,0.5306,0.56268,0.57237,0.48054,0.54752,0.5003,0.58465,0.64863,0.63155,0.62442,0.61509,0.58792,0.60017,0.60187,0.5803,0.55325,0.59015,0.61467,0.59531,0.60126,0.59287,0.6084,0.61004,0.59637,0.61766,0.57164,0.60593,0.62264,0.59669,0.59382,0.56961,0.61013,0.60982,0.60031,0.56948,0.53459
2019-08-15 16:00:00,0.66675,0.56825,0.55836,0.56586,0.4947,0.52992,0.5763,0.53543,0.58841,0.62104,0.55127,0.54167,0.56672,0.578,0.49727,0.55851,0.51355,0.591,0.65448,0.63867,0.63163,0.61717,0.59375,0.60153,0.60555,0.58481,0.55371,0.59503,0.61099,0.59169,0.60416,0.59344,0.61495,0.613,0.5948,0.6186,0.5795,0.60844,0.62261,0.59542,0.59215,0.56934,0.61129,0.61097,0.6033,0.57054,0.5343
2019-08-15 17:00:00,0.67271,0.58269,0.56641,0.57808,0.52479,0.55415,0.59185,0.55077,0.60213,0.6301,0.56727,0.55249,0.57378,0.58469,0.51972,0.56863,0.52538,0.59651,0.66082,0.64733,0.63609,0.61915,0.59416,0.59297,0.60567,0.58657,0.56491,0.59815,0.60597,0.59292,0.60736,0.59787,0.61708,0.61601,0.59465,0.61463,0.58305,0.61009,0.62187,0.59507,0.59193,0.56662,0.61075,0.60925,0.60387,0.57046,0.53585
2019-08-15 18:00:00,0.67903,0.60252,0.58986,0.58978,0.55836,0.57672,0.60335,0.56692,0.61072,0.63817,0.58094,0.56214,0.57884,0.58864,0.54556,0.58296,0.53649,0.59883,0.66266,0.65432,0.63914,0.62028,0.59039,0.58296,0.59743,0.58744,0.57814,0.60029,0.60262,0.59347,0.60915,0.60447,0.61857,0.61745,0.5962,0.61444,0.58718,0.61084,0.62435,0.59466,0.59158,0.56504,0.61086,0.6077,0.60638,0.5717,0.54121
2019-08-15 19:00:00,0.68586,0.61229,0.59977,0.59827,0.5717,0.58993,0.60972,0.57667,0.61879,0.64636,0.59049,0.56669,0.58251,0.59266,0.55113,0.58661,0.53122,0.58163,0.66705,0.65816,0.63536,0.61997,0.58668,0.58252,0.58484,0.58044,0.57575,0.60415,0.59898,0.59343,0.61296,0.60819,0.62179,0.61887,0.59663,0.61148,0.58477,0.61063,0.62372,0.59488,0.59322,0.56532,0.61118,0.60666,0.60891,0.57419,0.54348
2019-08-15 20:00:00,0.68698,0.61372,0.60117,0.59938,0.57462,0.59355,0.61234,0.58027,0.6233,0.64912,0.5937,0.56596,0.58242,0.58967,0.55208,0.58537,0.52563,0.57689,0.66479,0.65772,0.6295,0.61342,0.57997,0.58027,0.57934,0.58191,0.57435,0.59887,0.60077,0.59403,0.60954,0.60515,0.61786,0.61621,0.59062,0.60467,0.57955,0.60802,0.62049,0.58891,0.58527,0.56053,0.60679,0.59995,0.60267,0.571,0.543
2019-08-15 21:00:00,0.68664,0.62145,0.61133,0.60382,0.58577,0.60298,0.61817,0.58078,0.62165,0.64732,0.59045,0.56358,0.58083,0.58674,0.55976,0.5922,0.53184,0.58011,0.66305,0.65883,0.63641,0.62021,0.5964,0.58878,0.58544,0.57836,0.57335,0.59874,0.6107,0.60774,0.60748,0.60231,0.61456,0.61505,0.58903,0.60795,0.57794,0.60695,0.62335,0.58506,0.58724,0.5624,0.60822,0.59771,0.60459,0.57383,0.54416
2019-08-15 22:00:00,0.6881,0.62388,0.61279,0.60644,0.58623,0.60627,0.61867,0.5846,0.62555,0.64924,0.5923,0.56665,0.58312,0.59161,0.55642,0.58501,0.52181,0.58687,0.66886,0.6612,0.64147,0.62481,0.59734,0.59435,0.59232,0.59185,0.58429,0.60362,0.61752,0.60543,0.61085,0.60161,0.61721,0.61454,0.59005,0.60577,0.57907,0.60725,0.62207,0.58696,0.59075,0.56321,0.61155,0.59783,0.60883,0.57596,0.54326
2019-08-15 23:00:00,0.68707,0.62232,0.61177,0.60605,0.58608,0.60558,0.6181,0.58483,0.62645,0.64913,0.59336,0.56546,0.58217,0.59006,0.55408,0.58592,0.52659,0.58823,0.66939,0.66078,0.64046,0.62154,0.5901,0.59187,0.59389,0.5978,0.5824,0.60267,0.61628,0.60068,0.60736,0.59783,0.61415,0.61064,0.58708,0.6009,0.57673,0.60337,0.61952,0.5853,0.58903,0.56242,0.61148,0.59467,0.60961,0.57422,0.54233
2019-08-16 00:00:00,0.68523,0.62391,0.61475,0.60605,0.59066,0.60857,0.62039,0.58136,0.62504,0.64847,0.58842,0.56187,0.58161,0.58818,0.5643,0.59246,0.53147,0.58801,0.6631,0.6592,0.63875,0.62337,0.59177,0.58941,0.60042,0.59501,0.58754,0.59711,0.61419,0.60154,0.60223,0.59683,0.61031,0.61068,0.5882,0.60695,0.57623,0.59954,0.61921,0.58959,0.59363,0.56729,0.61485,0.59843,0.61333,0.5769,0.54375
2019-08-16 01:00:00,0.68497,0.62041,0.613,0.60636,0.58619,0.60483,0.61668,0.58097,0.62581,0.64787,0.589,0.56413,0.58344,0.59239,0.55751,0.58775,0.52812,0.59458,0.66872,0.65906,0.64,0.62453,0.58994,0.58848,0.60268,0.59784,0.58438,0.60087,0.61359,0.60112,0.60841,0.59848,0.61209,0.61169,0.5895,0.60808,0.57331,0.59754,0.61853,0.59085,0.5956,0.56895,0.61685,0.60177,0.61726,0.57911,0.54395
2019-08-16 02:00:00,0.68439,0.61924,0.6117,0.60476,0.58568,0.6031,0.61582,0.5812,0.62599,0.64872,0.59028,0.56412,0.58346,0.59231,0.55373,0.59051,0.53449,0.59521,0.66694,0.65885,0.64131,0.62328,0.58984,0.58601,0.60386,0.5979,0.58473,0.60098,0.61549,0.60193,0.60694,0.5961,0.60762,0.60889,0.58594,0.60616,0.5689,0.59463,0.61717,0.59031,0.59553,0.56906,0.61634,0.60116,0.61732,0.57762,0.54476
2019-08-16 03:00:00,0.68252,0.62095,0.61198,0.60539,0.59092,0.60888,0.62108,0.58266,0.62687,0.65033,0.58908,0.56181,0.58078,0.58708,0.56264,0.5893,0.54532,0.58792,0.65928,0.65807,0.63587,0.62306,0.59022,0.58818,0.59975,0.59174,0.58735,0.59682,0.61884,0.59973,0.60178,0.59569,0.60483,0.61062,0.5896,0.60657,0.57359,0.60023,0.61978,0.59902,0.60262,0.57365,0.62207,0.61121,0.62176,0.58101,0.54886
2019-08-16 04:00:00,0.68275,0.61758,0.61141,0.60321,0.58725,0.60472,0.61953,0.58269,0.62735,0.65054,0.58958,0.56347,0.58144,0.59006,0.55701,0.589,0.54775,0.5936,0.66304,0.65765,0.63914,0.62511,0.59238,0.59307,0.6058,0.59772,0.58614,0.60198,0.61912,0.59847,0.60585,0.5978,0.61108,0.6135,0.59001,0.60845,0.57413,0.60218,0.62405,0.60358,0.60731,0.57623,0.62459,0.61559,0.62695,0.58313,0.55074
2019-08-16 05:00:00,0.6817,0.61689,0.61053,0.60204,0.58663,0.60349,0.61773,0.58155,0.62697,0.65038,0.58957,0.56404,0.58119,0.59148,0.5565,0.58644,0.55208,0.59726,0.66181,0.65596,0.63862,0.62184,0.59098,0.58977,0.60719,0.59992,0.58609,0.60252,0.62111,0.6,0.60637,0.59586,0.61016,0.61165,0.59124,0.60964,0.56741,0.60295,0.62558,0.60498,0.60796,0.5739,0.62275,0.61754,0.62728,0.58218,0.55171
2019-08-16 06:00:00,0.67833,0.62059,0.60608,0.60913,0.59489,0.61831,0.63072,0.59041,0.63438,0.65572,0.59614,0.57107,0.5819,0.59051,0.5941,0.6001,0.57692,0.60609,0.65995,0.6624,0.64512,0.62543,0.60138,0.60026,0.61116,0.59856,0.58904,0.59778,0.63082,0.60877,0.60585,0.59933,0.60914,0.6153,0.59935,0.6151,0.57188,0.60885,0.62984,0.60693,0.60924,0.57521,0.62749,0.62335,0.6331,0.58726,0.5521
2019-08-16 07:00:00,0.67023,0.61378,0.5902,0.60346,0.58673,0.61485,0.629,0.59408,0.63779,0.65524,0.59974,0.56975,0.58158,0.5922,0.59754,0.61734,0.59287,0.61536,0.66389,0.66721,0.65271,0.6287,0.6075,0.60672,0.61806,0.60973,0.59365,0.60508,0.63457,0.61004,0.61403,0.60612,0.6155,0.621,0.60212,0.61469,0.57669,0.60968,0.62845,0.60678,0.60883,0.57666,0.62837,0.62092,0.63055,0.58681,0.55242
2019-08-16 08:00:00,0.66086,0.60752,0.57622,0.59686,0.57486,0.60872,0.62694,0.59135,0.63641,0.65443,0.59456,0.56352,0.57779,0.58815,0.59213,0.62143,0.59414,0.61631,0.66361,0.66811,0.65384,0.62781,0.60458,0.59787,0.61554,0.60584,0.58293,0.59822,0.62626,0.60444,0.60325,0.60052,0.60636,0.61464,0.59396,0.59952,0.5639,0.60209,0.61837,0.59287,0.59119,0.57069,0.61774,0.60353,0.61071,0.5739,0.54861
2019-08-16 09:00:00,0.6552,0.5994,0.56323,0.59895,0.56553,0.61135,0.63148,0.58977,0.63855,0.65427,0.59098,0.56409,0.57594,0.58571,0.60262,0.62218,0.59102,0.6086,0.66083,0.664,0.64955,0.62057,0.5909,0.57317,0.60064,0.58902,0.56455,0.58325,0.60551,0.59236,0.59091,0.58759,0.59078,0.60047,0.58083,0.57992,0.54767,0.59129,0.60346,0.57827,0.57826,0.56374,0.60684,0.59073,0.59221,0.56461,0.54401
2019-08-16 10:00:00,0.6435,0.59367,0.54565,0.59905,0.56785,0.61126,0.62414,0.57839,0.62927,0.65119,0.58677,0.55471,0.57031,0.57737,0.59684,0.62098,0.59466,0.60198,0.65786,0.66134,0.64643,0.61415,0.58156,0.55244,0.58205,0.56952,0.54788,0.56485,0.59348,0.58731,0.57773,0.57826,0.57776,0.58927,0.56497,0.56029,0.53771,0.58,0.5895,0.55851,0.56349,0.56045,0.5931,0.57166,0.5706,0.55331,0.54019
2019-08-16 11:00:00,0.63559,0.59585,0.54621,0.60041,0.57835,0.61077,0.62136,0.57032,0.62514,0.65019,0.57943,0.54726,0.5612,0.56667,0.59651,0.61865,0.59038,0.59104,0.65013,0.66051,0.64131,0.61129,0.5713,0.53668,0.56648,0.54784,0.53234,0.54505,0.58197,0.58114,0.56971,0.56675,0.56628,0.57164,0.55512,0.5506,0.53548,0.57171,0.57723,0.54683,0.55876,0.55659,0.58269,0.55564,0.5539,0.54769,0.53874
2019-08-16 12:00:00,0.63779,0.60673,0.55431,0.61435,0.60447,0.63029,0.6291,0.56852,0.62432,0.64303,0.56287,0.54484,0.55659,0.55716,0.60145,0.60322,0.57428,0.56992,0.63582,0.64688,0.62724,0.60391,0.55857,0.52697,0.55527,0.53286,0.5254,0.54503,0.57252,0.5742,0.55368,0.55039,0.558,0.55727,0.55702,0.54611,0.53574,0.56639,0.56657,0.54433,0.55447,0.55817,0.58285,0.54775,0.54996,0.55055,0.54137
2019-08-16 13:00:00,0.63196,0.62041,0.56997,0.61855,0.61778,0.62822,0.62317,0.55297,0.61639,0.6303,0.53161,0.53511,0.53871,0.54149,0.5919,0.59703,0.56526,0.55901,0.62926,0.63824,0.62267,0.60416,0.55241,0.51963,0.54105,0.51331,0.51156,0.52984,0.57079,0.56485,0.54193,0.53713,0.53559,0.5421,0.54803,0.54118,0.53073,0.55419,0.55516,0.53571,0.55174,0.55452,0.57404,0.5336,0.53684,0.54432,0.53691
2019-08-16 14:00:00,0.63147,0.62933,0.58908,0.62218,0.62109,0.62888,0.62176,0.54318,0.60884,0.61853,0.50633,0.52888,0.5334,0.54045,0.58441,0.59071,0.56028,0.55189,0.62946,0.63452,0.62008,0.60407,0.5491,0.52148,0.53069,0.50795,0.4991,0.5223,0.56952,0.56266,0.53016,0.53441,0.51746,0.53885,0.54366,0.54783,0.53295,0.54605,0.55328,0.53959,0.55385,0.55236,0.56962,0.53019,0.53598,0.54489,0.53692
2019-08-16 15:00:00,0.64167,0.63507,0.60702,0.62236,0.62076,0.62782,0.62727,0.54371,0.59793,0.60532,0.50526,0.53672,0.53734,0.54574,0.59615,0.59229,0.56752,0.54772,0.61891,0.62648,0.61281,0.60122,0.54175,0.51741,0.5292,0.51482,0.50618,0.52986,0.56203,0.56155,0.53206,0.53999,0.52558,0.54552,0.54845,0.54804,0.53335,0.54961,0.5604,0.54138,0.5519,0.55488,0.57159,0.53476,0.54353,0.55365,0.5401
2019-08-16 16:00:00,0.64509,0.63868,0.61466,0.62604,0.62342,0.63179,0.62908,0.54161,0.59379,0.6012,0.51408,0.53716,0.54046,0.55148,0.5951,0.5941,0.56948,0.54836,0.62508,0.63001,0.61384,0.60565,0.54642,0.52398,0.52507,0.5152,0.50767,0.52946,0.56295,0.5678,0.5389,0.54655,0.52222,0.55087,0.54881,0.55595,0.52984,0.55132,0.56641,0.54562,0.55323,0.55639,0.57246,0.53745,0.54361,0.55369,0.54081
2019-08-16 17:00:00,0.64899,0.64009,0.61587,0.62916,0.62294,0.63184,0.62979,0.54948,0.59888,0.60992,0.53138,0.54481,0.54746,0.55866,0.59562,0.59975,0.57433,0.55557,0.63582,0.639,0.61844,0.60976,0.55626,0.53528,0.53498,0.52824,0.51957,0.54102,0.57685,0.57955,0.56053,0.55657,0.53413,0.5621,0.56042,0.56874,0.53694,0.56005,0.57794,0.55431,0.56111,0.55942,0.58147,0.54968,0.55341,0.55766,0.54274
2019-08-16 18:00:00,0.65361,0.63341,0.61278,0.62262,0.60942,0.62151,0.62296,0.56312,0.59984,0.61607,0.55184,0.55604,0.55983,0.56967,0.59855,0.62045,0.58154,0.57716,0.64449,0.6498,0.62756,0.6149,0.56914,0.55419,0.56062,0.55748,0.54755,0.56602,0.59858,0.59339,0.57397,0.57362,0.56205,0.58173,0.57822,0.58309,0.5487,0.57673,0.59427,0.57108,0.57708,0.56649,0.59774,0.57108,0.57771,0.56864,0.54422
2019-08-16 19:00:00,0.65562,0.6321,0.60969,0.62327,0.60582,0.62256,0.6323,0.57288,0.61805,0.6351,0.57449,0.55834,0.56872,0.57784,0.60792,0.63091,0.58664,0.5959,0.65617,0.66196,0.64008,0.6191,0.58284,0.5784,0.58515,0.58571,0.5683,0.5905,0.62189,0.60614,0.59604,0.59093,0.58993,0.60222,0.59162,0.60416,0.564,0.59266,0.61157,0.58732,0.59543,0.57358,0.61534,0.59526,0.60591,0.58024,0.5481
2019-08-16 20:00:00,0.6551,0.62927,0.60226,0.62276,0.6036,0.62252,0.63496,0.57559,0.62533,0.64222,0.58191,0.5573,0.5703,0.57737,0.60932,0.63271,0.58618,0.60302,0.65894,0.66641,0.6438,0.61902,0.58774,0.58647,0.59372,0.59484,0.57701,0.59809,0.62956,0.60795,0.60437,0.59567,0.59994,0.60915,0.5954,0.61057,0.57026,0.59588,0.61684,0.59228,0.60002,0.57132,0.62029,0.60467,0.61667,0.58161,0.54863
2019-08-16 21:00:00,0.65673,0.63047,0.60376,0.62434,0.60869,0.62776,0.63938,0.5838,0.63121,0.64719,0.59271,0.56107,0.57647,0.58292,0.61507,0.63818,0.59152,0.60881,0.65838,0.67071,0.64897,0.62195,0.59249,0.59327,0.60193,0.60176,0.58408,0.60437,0.63458,0.61304,0.61199,0.602,0.61237,0.61575,0.59799,0.61862,0.57793,0.6025,0.62634,0.60012,0.60673,0.57307,0.62694,0.61445,0.62591,0.58623,0.54924
2019-08-16 22:00:00,0.65759,0.63214,0.60226,0.62604,0.61183,0.62929,0.6447,0.59376,0.64253,0.65784,0.6056,0.56516,0.58136,0.58884,0.62106,0.64326,0.59722,0.61995,0.66459,0.67704,0.65625,0.62577,0.60162,0.60802,0.61572,0.61483,0.59447,0.61448,0.64422,0.61938,0.62107,0.60872,0.62339,0.62269,0.60482,0.62952,0.58926,0.61073,0.63333,0.60945,0.61517,0.57744,0.63396,0.62695,0.63682,0.59266,0.54825
2019-08-16 23:00:00,0.65673,0.63059,0.5982,0.62423,0.61041,0.62962,0.64589,0.59605,0.64721,0.66185,0.61013,0.56441,0.58118,0.58923,0.62217,0.64424,0.59565,0.62258,0.66777,0.6797,0.65976,0.62664,0.60552,0.61281,0.6208,0.61802,0.5985,0.61563,0.6467,0.61853,0.62123,0.61167,0.62496,0.62634,0.60663,0.62972,0.59092,0.61313,0.63396,0.61207,0.61813,0.57689,0.6337,0.63082,0.63893,0.59311,0.54808
2019-08-17 00:00:00,0.65805,0.63152,0.60052,0.62284,0.61323,0.63132,0.64451,0.59817,0.64408,0.65861,0.6087,0.56745,0.5839,0.59025,0.62492,0.64418,0.59531,0.61908,0.66351,0.67923,0.6616,0.62725,0.60625,0.61396,0.62027,0.61662,0.60014,0.61438,0.64821,0.62247,0.62201,0.61498,0.62478,0.63007,0.6102,0.63304,0.5949,0.61686,0.63621,0.61418,0.61738,0.57842,0.63466,0.63381,0.63968,0.59261,0.54965
2019-08-17 01:00:00,0.66006,0.63319,0.60436,0.62494,0.61594,0.63464,0.64987,0.60524,0.65265,0.6679,0.61998,0.57056,0.58823,0.59624,0.62943,0.64962,0.59924,0.62519,0.67059,0.68583,0.66751,0.63167,0.61382,0.62485,0.62846,0.62412,0.60871,0.61957,0.65642,0.62908,0.62888,0.62304,0.63393,0.63815,0.61662,0.64174,0.60334,0.62384,0.64199,0.61978,0.62361,0.58254,0.63953,0.64132,0.64628,0.59881,0.55128
2019-08-17 02:00:00,0.65978,0.6316,0.60395,0.62465,0.61452,0.63406,0.65055,0.60783,0.65536,0.6703,0.62524,0.57086,0.58922,0.59663,0.62896,0.64896,0.5985,0.62719,0.67442,0.68831,0.66947,0.63322,0.61799,0.62893,0.63286,0.62737,0.61231,0.62195,0.65883,0.62816,0.63269,0.62552,0.63851,0.64259,0.6189,0.64472,0.60703,0.62782,0.64451,0.62093,0.62577,0.58304,0.64112,0.64349,0.64844,0.60138,0.55051
2019-08-17 03:00:00,0.66184,0.6338,0.60715,0.62161,0.61914,0.63469,0.64955,0.60751,0.65152,0.66671,0.62512,0.57169,0.59124,0.59541,0.62942,0.64792,0.60049,0.62568,0.66971,0.68655,0.66713,0.6292,0.6146,0.62448,0.6309,0.6256,0.61074,0.6199,0.65419,0.62388,0.63345,0.6252,0.63779,0.64342,0.61976,0.64216,0.60613,0.62963,0.64226,0.62184,0.62601,0.58627,0.63921,0.64239,0.64493,0.60014,0.55231
2019-08-17 04:00:00,0.66332,0.63806,0.6125,0.62831,0.62313,0.63867,0.65389,0.61677,0.65992,0.67579,0.63815,0.57755,0.59686,0.60166,0.63477,0.65324,0.60486,0.63174,0.67664,0.69206,0.67171,0.6339,0.62281,0.63192,0.63723,0.63128,0.61738,0.62701,0.66014,0.62697,0.64132,0.63085,0.64756,0.65099,0.62556,0.65286,0.61338,0.63835,0.65216,0.62898,0.63543,0.59239,0.64568,0.64967,0.65319,0.60601,0.55404
2019-08-17 05:00:00,0.66333,0.63963,0.61484,0.6306,0.62402,0.63942,0.65527,0.62039,0.66347,0.67834,0.64121,0.58,0.59812,0.6032,0.63449,0.65378,0.60589,0.6333,0.68037,0.6942,0.67346,0.63615,0.62713,0.63464,0.6392,0.63325,0.62048,0.63113,0.66212,0.62723,0.64479,0.63161,0.65154,0.65308,0.62628,0.65653,0.61639,0.64153,0.65579,0.63089,0.63842,0.59351,0.64751,0.65264,0.65597,0.60775,0.55405
2019-08-17 06:00:00,0.66483,0.63942,0.61825,0.6269,0.62812,0.64096,0.65151,0.61501,0.65413,0.67111,0.63291,0.58042,0.59629,0.60155,0.63427,0.65329,0.61126,0.63311,0.6719,0.69072,0.67169,0.63427,0.62262,0.62733,0.63525,0.63066,0.61851,0.63058,0.65642,0.62534,0.64595,0.63308,0.65036,0.6519,0.62827,0.6469,0.61325,0.63997,0.65066,0.63236,0.63806,0.5935,0.64644,0.65173,0.65265,0.60414,0.55555
2019-08-17 07:00:00,0.65916,0.6271,0.60949,0.60576,0.6218,0.62954,0.63318,0.59308,0.63291,0.65309,0.61342,0.5661,0.58493,0.58495,0.62189,0.6406,0.60164,0.62252,0.65676,0.67637,0.65797,0.62321,0.60568,0.61065,0.62163,0.61667,0.60195,0.61707,0.6381,0.61072,0.6372,0.62796,0.63621,0.64288,0.62181,0.63852,0.60597,0.63441,0.64326,0.62577,0.6292,0.59501,0.64288,0.64396,0.6471,0.60229,0.55799
